Incident_ID,Date,User,Threat_Type,Severity,Status,Country,Device,Source,Response_Time_Minutes
8613,2025-03-01,user165,Phishing,Medium,Investigating,USA,Laptop,Identity Provider,69
8614,2025-06-15,user12,DDoS,Low,Closed,Australia,Laptop,Email,121
8615,2025-03-27,user464,Brute Force,High,Investigating,India,Cloud VM,Endpoint,409
8616,2025-08-28,user411,Phishing,Low,Open,Japan,Mobile,Endpoint,576
8617,2025-01-05,user225,Malware,Low,Closed,UAE,Laptop,Web Gateway,100
8618,2025-01-17,user142,Insider Threat,Low,Open,Canada,Mobile,Identity Provider,555
8619,2025-09-14,user407,Malware,High,Investigating,Singapore,Laptop,Email,584
8620,2025-06-28,user285,Credential Attack,High,Investigating,Netherlands,Desktop,Firewall,615
8621,2025-02-03,user419,Ransomware,Medium,Closed,Singapore,Desktop,Firewall,489
8622,2025-11-11,user317,Phishing,Medium,Closed,Germany,Server,SIEM,350
8623,2025-01-07,user413,Malware,High,Closed,Australia,Mobile,Endpoint,667
8624,2025-07-13,user477,DDoS,High,Investigating,Netherlands,Server,Web Gateway,570
8625,2025-02-07,user52,Insider Threat,Medium,Escalated,USA,Mobile,Email,458
8626,2025-08-20,user185,Brute Force,Medium,Escalated,UK,Mobile,Email,64
8627,2026-02-20,user364,Data Exfiltration,Low,Open,Canada,Desktop,Email,260
8628,2025-01-11,user243,Credential Attack,Critical,Investigating,Germany,Cloud VM,SIEM,546
8629,2025-03-15,user440,Malware,Low,Escalated,Netherlands,Laptop,Email,483
8630,2025-11-30,user437,Data Exfiltration,High,Escalated,Japan,Laptop,Email,538
8631,2025-06-12,user126,DDoS,High,Investigating,Australia,Laptop,Identity Provider,454
8632,2025-06-02,user495,Malware,Low,Investigating,Germany,Cloud VM,Firewall,292
8633,2025-07-30,user382,Ransomware,Medium,Closed,Singapore,Desktop,Web Gateway,357
8634,2025-02-19,user300,Malware,High,Closed,Netherlands,Desktop,Endpoint,291
8635,2025-12-25,user448,DDoS,Critical,Investigating,Australia,Desktop,Web Gateway,637
8636,2025-03-23,user237,Brute Force,Medium,Escalated,USA,Desktop,Firewall,551
8637,2025-11-13,user310,Data Exfiltration,Low,Escalated,India,Laptop,Email,214
8638,2025-02-23,user60,Credential Attack,High,Escalated,Netherlands,Mobile,Email,558
8639,2025-08-30,user338,Brute Force,Medium,Closed,Japan,Desktop,Email,593
8640,2025-01-30,user473,Brute Force,Critical,Closed,Australia,Cloud VM,Firewall,54
8641,2026-02-22,user406,Phishing,Medium,Open,Singapore,Desktop,Identity Provider,344
8642,2025-01-14,user300,DDoS,Medium,Escalated,Singapore,Laptop,Firewall,6
8643,2025-08-02,user265,Phishing,Critical,Closed,Australia,Server,Identity Provider,165
8644,2025-09-16,user267,Brute Force,Low,Investigating,India,Mobile,Identity Provider,16
8645,2025-05-15,user453,Malware,Medium,Closed,Canada,Laptop,SIEM,700
8646,2026-02-02,user486,Malware,Medium,Closed,Germany,Mobile,Web Gateway,653
8647,2025-08-14,user390,Credential Attack,Low,Open,Australia,Desktop,Endpoint,62
8648,2025-03-01,user346,Ransomware,Low,Escalated,Canada,Mobile,Email,269
8649,2025-09-28,user191,Insider Threat,Low,Closed,USA,Desktop,SIEM,305
8650,2025-12-30,user139,Brute Force,Low,Investigating,Singapore,Server,Email,228
8651,2026-02-25,user243,Malware,Low,Open,India,Mobile,Firewall,573
8652,2025-09-21,user114,Ransomware,Medium,Closed,India,Laptop,Endpoint,40
8653,2025-03-15,user368,Malware,Critical,Closed,Singapore,Desktop,Email,500
8654,2025-12-04,user473,Data Exfiltration,Medium,Investigating,UAE,Server,Identity Provider,478
8655,2025-02-23,user374,Data Exfiltration,High,Escalated,UK,Server,Email,32
8656,2025-08-12,user435,Brute Force,Low,Investigating,Netherlands,Mobile,Identity Provider,663
8657,2025-12-29,user299,DDoS,Medium,Closed,Germany,Laptop,Identity Provider,359
8658,2025-02-25,user57,Phishing,High,Open,UAE,Cloud VM,Endpoint,85
8659,2025-04-27,user169,Brute Force,Low,Open,Japan,Desktop,Identity Provider,424
8660,2025-08-06,user369,Malware,Medium,Escalated,Australia,Cloud VM,Web Gateway,92
8661,2025-09-27,user401,Credential Attack,High,Escalated,India,Mobile,Email,670
8662,2025-12-26,user231,Malware,Low,Investigating,Australia,Laptop,SIEM,357
8663,2025-10-04,user136,Credential Attack,Medium,Escalated,Netherlands,Desktop,SIEM,277
8664,2025-01-30,user402,Credential Attack,Low,Investigating,Canada,Desktop,Firewall,67
8665,2025-04-04,user454,Insider Threat,Medium,Investigating,Japan,Cloud VM,Email,62
8666,2025-09-19,user234,Brute Force,Low,Investigating,Singapore,Mobile,Identity Provider,703
8667,2025-05-07,user161,Brute Force,Medium,Closed,Netherlands,Laptop,Web Gateway,439
8668,2026-01-25,user267,Credential Attack,Low,Open,UAE,Desktop,Web Gateway,706
8669,2025-07-21,user169,DDoS,Low,Open,USA,Laptop,Endpoint,408
8670,2026-02-20,user305,Ransomware,Medium,Escalated,UK,Desktop,Firewall,590
8671,2025-08-16,user209,Malware,Critical,Closed,Canada,Cloud VM,SIEM,490
8672,2025-11-26,user349,Data Exfiltration,Low,Closed,USA,Laptop,Identity Provider,644
8673,2025-10-01,user473,Data Exfiltration,Low,Investigating,Germany,Laptop,Email,326
8674,2026-01-22,user253,Malware,Medium,Closed,Singapore,Server,Endpoint,189
8675,2025-08-22,user60,Phishing,Medium,Investigating,Singapore,Mobile,SIEM,370
8676,2025-08-02,user188,DDoS,Low,Closed,Japan,Laptop,Identity Provider,68
8677,2025-04-21,user423,Brute Force,Low,Escalated,Germany,Mobile,Firewall,376
8678,2025-08-01,user254,Malware,Low,Open,UK,Server,Web Gateway,570
8679,2026-01-09,user436,Brute Force,Medium,Investigating,USA,Server,Firewall,490
8680,2026-01-16,user420,Ransomware,Low,Closed,USA,Cloud VM,Email,258
8681,2025-10-26,user194,Credential Attack,High,Open,UK,Cloud VM,Endpoint,595
8682,2025-08-20,user222,Brute Force,High,Closed,India,Mobile,Email,663
8683,2025-02-09,user111,Insider Threat,Low,Closed,Germany,Mobile,SIEM,536
8684,2026-01-20,user440,DDoS,High,Investigating,Japan,Desktop,SIEM,578
8685,2025-04-16,user219,Brute Force,Medium,Investigating,UAE,Desktop,Endpoint,301
8686,2025-06-19,user232,Malware,Critical,Investigating,Australia,Server,Web Gateway,450
8687,2025-10-04,user130,Brute Force,Low,Escalated,Singapore,Laptop,Firewall,75
8688,2026-01-10,user90,Malware,Medium,Open,UAE,Laptop,SIEM,604
8689,2025-10-30,user499,DDoS,Low,Closed,Netherlands,Desktop,Web Gateway,392
8690,2025-04-20,user482,Ransomware,Low,Open,India,Server,Endpoint,603
8691,2025-12-15,user337,Insider Threat,Critical,Investigating,UAE,Laptop,Endpoint,55
8692,2025-01-19,user226,Credential Attack,Critical,Open,Singapore,Cloud VM,Email,554
8693,2025-01-23,user195,Ransomware,Low,Closed,Japan,Cloud VM,SIEM,658
8694,2025-08-13,user201,Brute Force,Critical,Closed,UK,Cloud VM,Web Gateway,585
8695,2025-10-02,user114,Malware,Medium,Investigating,Japan,Cloud VM,Email,376
8696,2025-09-15,user272,DDoS,Critical,Investigating,Netherlands,Desktop,Firewall,432
8697,2025-06-01,user350,Malware,Low,Open,Germany,Server,SIEM,467
8698,2025-01-24,user360,Phishing,Medium,Escalated,Japan,Desktop,Web Gateway,276
8699,2025-09-09,user123,Malware,Low,Escalated,Germany,Mobile,Email,706
8700,2025-08-13,user87,Malware,Medium,Open,Netherlands,Desktop,Endpoint,407
8701,2025-02-03,user205,Credential Attack,Low,Investigating,Canada,Mobile,Firewall,631
8702,2025-09-17,user499,Insider Threat,Critical,Open,USA,Mobile,Firewall,179
8703,2026-02-25,user159,Phishing,Medium,Open,USA,Mobile,Firewall,375
8704,2025-01-13,user150,Credential Attack,Low,Open,Canada,Laptop,Endpoint,488
8705,2025-09-06,user13,Malware,High,Investigating,Germany,Desktop,Web Gateway,511
8706,2025-11-02,user475,Ransomware,Medium,Closed,Japan,Desktop,Web Gateway,132
8707,2025-03-20,user422,Credential Attack,Medium,Open,USA,Cloud VM,SIEM,289
8708,2025-12-01,user408,Phishing,Low,Escalated,Canada,Desktop,Endpoint,400
8709,2025-03-26,user275,DDoS,Low,Closed,UAE,Mobile,Email,651
8710,2025-04-20,user164,Data Exfiltration,Medium,Closed,Japan,Server,Firewall,154
8711,2025-05-27,user420,Brute Force,Low,Closed,UK,Mobile,Firewall,495
8712,2025-03-18,user257,Credential Attack,Medium,Closed,Canada,Desktop,Endpoint,652
8713,2025-07-13,user23,Credential Attack,Low,Closed,UAE,Server,SIEM,107
8714,2025-09-13,user334,Insider Threat,Medium,Investigating,Canada,Laptop,SIEM,229
8715,2025-01-13,user320,Malware,High,Open,Japan,Desktop,Firewall,680
8716,2025-03-14,user144,Malware,High,Closed,Japan,Mobile,Endpoint,369
8717,2026-02-20,user309,Brute Force,Medium,Closed,Netherlands,Cloud VM,Endpoint,157
8718,2025-01-16,user390,Credential Attack,Medium,Investigating,Japan,Cloud VM,Email,32
8719,2026-02-25,user404,Ransomware,Medium,Escalated,UAE,Mobile,Web Gateway,381
8720,2025-02-12,user142,Insider Threat,Low,Investigating,Canada,Server,Identity Provider,318
8721,2025-03-14,user402,Brute Force,Critical,Escalated,UK,Mobile,Web Gateway,197
8722,2025-03-25,user406,Credential Attack,Low,Investigating,Netherlands,Desktop,Endpoint,501
8723,2025-12-11,user181,Insider Threat,Critical,Escalated,Germany,Mobile,Web Gateway,353
8724,2025-02-17,user119,Credential Attack,Critical,Open,USA,Mobile,Firewall,225
8725,2025-02-28,user75,Data Exfiltration,Low,Escalated,Japan,Mobile,SIEM,365
8726,2025-08-15,user18,Insider Threat,Medium,Escalated,USA,Server,Web Gateway,666
8727,2025-02-14,user334,Credential Attack,Critical,Closed,Germany,Server,SIEM,175
8728,2026-01-31,user324,Insider Threat,Low,Open,Germany,Server,Web Gateway,317
8729,2025-02-27,user390,Phishing,High,Closed,Canada,Laptop,Email,243
8730,2025-08-14,user99,Ransomware,Low,Closed,UK,Laptop,Email,471
8731,2025-04-27,user494,Ransomware,High,Escalated,India,Mobile,Web Gateway,408
8732,2025-11-19,user447,Data Exfiltration,Medium,Open,UAE,Laptop,Web Gateway,642
8733,2025-07-31,user414,DDoS,Medium,Escalated,Germany,Cloud VM,Identity Provider,630
8734,2025-09-18,user438,Brute Force,Low,Escalated,Netherlands,Laptop,Web Gateway,178
8735,2025-11-16,user292,Insider Threat,Medium,Open,USA,Laptop,Endpoint,638
8736,2025-09-27,user157,Credential Attack,Medium,Closed,Australia,Laptop,Web Gateway,255
8737,2025-03-16,user479,Brute Force,Medium,Closed,Japan,Mobile,Web Gateway,301
8738,2025-09-14,user382,Data Exfiltration,Low,Closed,India,Laptop,Endpoint,18
8739,2025-07-22,user429,Insider Threat,High,Closed,UK,Desktop,Web Gateway,712
8740,2025-07-20,user468,Malware,High,Escalated,Singapore,Server,Identity Provider,118
8741,2025-02-07,user174,Malware,Critical,Escalated,Canada,Server,SIEM,346
8742,2025-11-06,user448,Ransomware,Low,Escalated,Australia,Cloud VM,SIEM,579
8743,2025-03-19,user222,Phishing,Low,Open,India,Server,SIEM,8
8744,2025-04-12,user96,Ransomware,Medium,Open,Netherlands,Cloud VM,Web Gateway,318
8745,2025-12-04,user98,Malware,Low,Investigating,Japan,Mobile,Endpoint,125
8746,2025-01-11,user496,Insider Threat,Low,Closed,USA,Desktop,Web Gateway,13
8747,2025-06-09,user448,DDoS,Low,Closed,Germany,Mobile,Email,446
8748,2025-01-18,user392,Malware,Low,Escalated,UK,Cloud VM,Web Gateway,651
8749,2025-04-16,user365,Ransomware,Low,Open,India,Laptop,Firewall,106
8750,2025-01-03,user469,Data Exfiltration,Critical,Escalated,Netherlands,Server,Web Gateway,498
8751,2025-12-13,user14,DDoS,Critical,Closed,India,Cloud VM,SIEM,694
8752,2025-08-23,user427,Data Exfiltration,High,Escalated,Germany,Laptop,Email,56
8753,2025-11-05,user489,DDoS,Low,Open,Japan,Server,Endpoint,142
8754,2025-04-20,user197,Insider Threat,High,Closed,UK,Mobile,Email,269
8755,2025-09-04,user398,Ransomware,Medium,Investigating,India,Mobile,SIEM,161
8756,2025-04-11,user117,Ransomware,Critical,Escalated,Australia,Laptop,Web Gateway,683
8757,2025-05-20,user465,DDoS,High,Investigating,Netherlands,Desktop,Email,512
8758,2026-02-04,user407,DDoS,High,Closed,Singapore,Laptop,Email,412
8759,2025-02-11,user224,Brute Force,Critical,Escalated,Germany,Laptop,SIEM,209
8760,2025-08-27,user84,Ransomware,High,Investigating,UAE,Server,Web Gateway,272
8761,2025-09-29,user124,Data Exfiltration,Low,Open,UAE,Laptop,Email,221
8762,2026-02-08,user263,Malware,Low,Investigating,UAE,Cloud VM,Web Gateway,134
8763,2025-03-30,user345,Credential Attack,Critical,Closed,Australia,Cloud VM,SIEM,144
8764,2025-04-20,user141,Ransomware,Medium,Closed,Canada,Desktop,Endpoint,432
8765,2025-06-04,user39,Phishing,Low,Investigating,UK,Desktop,Email,376
8766,2025-07-15,user422,Data Exfiltration,High,Escalated,UAE,Mobile,Email,418
8767,2025-02-25,user324,Ransomware,Medium,Open,UAE,Server,Endpoint,314
8768,2025-03-30,user64,Phishing,Medium,Closed,Japan,Cloud VM,Web Gateway,581
8769,2025-04-13,user358,Phishing,Low,Open,Singapore,Cloud VM,SIEM,272
8770,2025-07-19,user222,Phishing,High,Closed,Singapore,Cloud VM,SIEM,303
8771,2026-01-16,user287,Insider Threat,Low,Open,UAE,Mobile,Identity Provider,442
8772,2025-02-28,user76,DDoS,Medium,Escalated,Netherlands,Server,Identity Provider,604
8773,2025-08-22,user194,Data Exfiltration,Low,Escalated,Japan,Desktop,SIEM,381
8774,2025-11-03,user347,Phishing,Low,Closed,UAE,Mobile,Identity Provider,309
8775,2025-07-30,user315,DDoS,Critical,Closed,Australia,Server,Firewall,484
8776,2025-07-14,user125,DDoS,Low,Escalated,Netherlands,Desktop,Email,53
8777,2025-02-25,user99,Brute Force,Medium,Closed,Australia,Desktop,Identity Provider,695
8778,2025-09-25,user40,Credential Attack,Medium,Investigating,UK,Laptop,Firewall,434
8779,2026-01-18,user188,Credential Attack,Critical,Investigating,UK,Laptop,Identity Provider,509
8780,2025-11-22,user32,Insider Threat,High,Escalated,UK,Mobile,SIEM,470
8781,2025-10-21,user282,Credential Attack,High,Open,UK,Laptop,Endpoint,44
8782,2025-05-18,user98,Credential Attack,Low,Escalated,UAE,Cloud VM,Email,33
8783,2025-11-23,user48,Ransomware,Critical,Investigating,Germany,Desktop,Endpoint,519
8784,2025-10-06,user159,Phishing,High,Investigating,Australia,Server,Email,444
8785,2025-03-24,user249,Malware,Medium,Open,Singapore,Desktop,Email,615
8786,2025-10-01,user188,DDoS,Low,Open,Singapore,Mobile,SIEM,395
8787,2025-05-19,user362,Data Exfiltration,Low,Open,Singapore,Server,Email,413
8788,2025-06-28,user44,Ransomware,Critical,Investigating,Canada,Mobile,Endpoint,499
8789,2025-01-20,user140,Ransomware,High,Open,Canada,Laptop,Firewall,152
8790,2025-05-01,user285,Brute Force,Medium,Escalated,India,Laptop,Email,586
8791,2025-09-29,user175,DDoS,Critical,Open,Singapore,Cloud VM,Endpoint,353
8792,2025-11-17,user244,Data Exfiltration,Low,Closed,Netherlands,Laptop,Endpoint,203
8793,2025-06-15,user426,DDoS,Critical,Closed,Germany,Mobile,Email,407
8794,2025-03-21,user3,Credential Attack,Medium,Escalated,India,Desktop,Identity Provider,44
8795,2025-11-19,user256,Phishing,Medium,Escalated,Germany,Mobile,SIEM,554
8796,2025-01-23,user124,Malware,Medium,Escalated,Singapore,Laptop,SIEM,625
8797,2025-01-08,user138,Data Exfiltration,Medium,Open,India,Server,Firewall,610
8798,2026-01-24,user122,Malware,Medium,Investigating,Japan,Desktop,Firewall,279
8799,2025-11-10,user364,Malware,Medium,Escalated,USA,Server,Web Gateway,49
8800,2025-04-06,user405,Brute Force,Medium,Closed,Singapore,Desktop,Endpoint,337
8801,2025-06-22,user471,Insider Threat,Medium,Investigating,USA,Cloud VM,Firewall,358
8802,2025-11-21,user491,Phishing,Medium,Open,Singapore,Mobile,Email,242
8803,2025-08-01,user120,DDoS,Low,Open,Singapore,Laptop,SIEM,584
8804,2025-04-22,user64,Credential Attack,Critical,Closed,Germany,Mobile,Endpoint,303
8805,2025-06-15,user407,Ransomware,Medium,Investigating,Germany,Desktop,Endpoint,400
8806,2025-05-12,user143,DDoS,High,Open,Singapore,Server,Web Gateway,284
8807,2025-08-01,user467,Malware,High,Closed,Netherlands,Mobile,Web Gateway,121
8808,2025-06-17,user500,Malware,Medium,Escalated,Canada,Laptop,Identity Provider,503
8809,2025-12-20,user424,DDoS,Medium,Escalated,Japan,Laptop,SIEM,21
8810,2025-12-09,user376,Malware,Low,Escalated,India,Mobile,Email,164
8811,2025-12-23,user316,Ransomware,Critical,Investigating,Netherlands,Cloud VM,Identity Provider,453
8812,2025-02-04,user160,Brute Force,Low,Escalated,UAE,Server,Web Gateway,406
8813,2026-02-22,user169,Phishing,Critical,Open,India,Desktop,Email,700
8814,2025-10-19,user382,Brute Force,Medium,Escalated,Canada,Mobile,Email,672
8815,2025-06-08,user354,Data Exfiltration,Medium,Open,Singapore,Server,SIEM,76
8816,2025-03-14,user159,Data Exfiltration,Medium,Investigating,Singapore,Cloud VM,Firewall,70
8817,2025-03-14,user434,Insider Threat,Low,Closed,Netherlands,Laptop,Endpoint,396
8818,2025-02-25,user403,DDoS,Low,Closed,Netherlands,Server,SIEM,298
8819,2025-07-16,user301,Brute Force,Medium,Open,Germany,Mobile,Web Gateway,80
8820,2025-11-07,user141,Phishing,Medium,Investigating,Singapore,Desktop,Firewall,707
8821,2025-10-09,user493,Phishing,High,Closed,UAE,Desktop,Web Gateway,100
8822,2025-08-17,user53,DDoS,Low,Closed,USA,Desktop,Web Gateway,46
8823,2025-06-27,user268,DDoS,Low,Closed,Singapore,Desktop,SIEM,650
8824,2026-01-29,user357,Credential Attack,Low,Closed,Canada,Cloud VM,Firewall,439
8825,2025-01-15,user239,Malware,High,Closed,Japan,Server,Endpoint,116
8826,2025-10-29,user340,Credential Attack,Medium,Investigating,UK,Desktop,Endpoint,635
8827,2025-04-22,user63,Malware,Low,Closed,Germany,Laptop,Email,376
8828,2025-06-09,user248,Brute Force,Medium,Open,Canada,Cloud VM,Identity Provider,646
8829,2025-12-18,user293,Credential Attack,Low,Closed,India,Mobile,Identity Provider,41
8830,2025-06-10,user423,Credential Attack,Medium,Investigating,Germany,Desktop,Web Gateway,288
8831,2025-06-27,user431,Malware,Critical,Closed,Netherlands,Mobile,Identity Provider,539
8832,2025-09-19,user139,Credential Attack,Low,Escalated,Canada,Cloud VM,Email,274
8833,2025-09-28,user231,Data Exfiltration,High,Closed,UAE,Desktop,Email,11
8834,2025-10-27,user86,Phishing,High,Open,Netherlands,Cloud VM,SIEM,67
8835,2026-02-03,user215,Credential Attack,Low,Closed,Canada,Laptop,Email,122
8836,2025-07-13,user89,Phishing,Low,Escalated,Netherlands,Laptop,SIEM,252
8837,2025-03-29,user469,Malware,High,Escalated,Australia,Laptop,SIEM,507
8838,2025-03-18,user38,Phishing,Medium,Investigating,India,Server,SIEM,375
8839,2025-07-09,user120,DDoS,Critical,Open,India,Desktop,SIEM,704
8840,2025-09-10,user43,Data Exfiltration,Low,Closed,UAE,Mobile,Firewall,244
8841,2025-12-12,user313,Insider Threat,Low,Closed,USA,Mobile,Email,80
8842,2025-10-04,user209,Malware,High,Closed,USA,Cloud VM,Firewall,595
8843,2025-04-03,user291,Credential Attack,Low,Open,Canada,Server,Web Gateway,153
8844,2025-03-22,user464,DDoS,Medium,Escalated,Singapore,Laptop,SIEM,425
8845,2026-02-02,user64,Malware,Medium,Escalated,India,Laptop,Email,25
8846,2025-10-21,user81,Phishing,Critical,Escalated,Germany,Mobile,Web Gateway,720
8847,2025-08-12,user206,Insider Threat,Medium,Escalated,USA,Cloud VM,Firewall,344
8848,2025-09-05,user85,Phishing,Low,Open,Germany,Cloud VM,SIEM,326
8849,2025-02-06,user238,Data Exfiltration,Critical,Closed,UAE,Desktop,SIEM,179
8850,2025-06-26,user429,Phishing,Medium,Closed,Australia,Cloud VM,Identity Provider,229
8851,2025-03-03,user81,Malware,Medium,Open,India,Laptop,Web Gateway,617
8852,2025-11-06,user56,Ransomware,Medium,Closed,Canada,Cloud VM,SIEM,101
8853,2025-04-22,user351,Malware,Low,Closed,Australia,Cloud VM,Email,470
8854,2025-08-27,user445,Malware,Low,Open,UK,Laptop,Identity Provider,264
8855,2026-01-03,user175,Credential Attack,Medium,Investigating,Japan,Mobile,Endpoint,539
8856,2025-12-03,user155,Insider Threat,Low,Investigating,Singapore,Cloud VM,Email,639
8857,2025-08-02,user197,Ransomware,High,Open,India,Desktop,SIEM,243
8858,2025-07-20,user101,Brute Force,High,Investigating,UAE,Laptop,Web Gateway,76
8859,2025-06-19,user33,Phishing,Critical,Escalated,UAE,Cloud VM,Endpoint,224
8860,2026-01-30,user219,Ransomware,Medium,Investigating,Canada,Mobile,Firewall,368
8861,2025-07-06,user230,Insider Threat,High,Open,India,Laptop,Endpoint,425
8862,2025-08-08,user489,Brute Force,Low,Closed,UAE,Server,SIEM,77
8863,2025-05-20,user268,Malware,Low,Investigating,Australia,Desktop,Web Gateway,105
